cian-geoghegan,0,1
bryonna-mention,0,1
harry-siegel,0,1
rebecca-berfanger,0.5,1
imogen-sara-smith,0,1
kaitlyn-schiess,0.5,1
alan-pergament,0,1
kai-perrignon,0.5,1
sarah-jasmine-montgomery,0.5,1
zoey-peresman,0,1
alexis-nedd,0,1
rachel-heine,0,1
billy-nilles,0,1
emily-l-stephens,0,1
carla-wintersgill,0.5,1
vinayakk-mohanarangan,0.5,1
chetna-kapoor,0,1
alexander-zalben,0.5,1
daniella-shreir,0,1
robinson-meyer,0,1
christine-friar,0,1
daniel-kurland,0.5,1
tristan-kneschke,0,1
catalina-combs,0,1
devra-first,0,1
charles-pulliam-moore,0,1
dana-alston,0,1
gavin-jasper,0,1
kylie-maslen,0,1
matt-keil,0,1
pauline-bock,0,1
naomi-chainey,0,1
charlotte-heathcote,0,1
jen-aswad,0.5,1
joi-childs-and-caron-lenoir,0,1
felicity-campbell,0,1
oliver-sava,0.5,1
merrill-barr,0,1
sarah-sahagian,0.5,1
amirah-mercer,0,1
greg-bruce,0,1
john-bonazzo,0,1
sean-t-collins,0,1
mauricio-gonzalez-lara,0,1
irene-hsu,0.5,1
sam-byford,0,1
brandon-katz,0.5,1
juan-cruz-bergondi,0,1
jagdeesh-mann,0,1
jasmine-ballew,0,1
lucy-randall,0.5,1
marc-walkow,0,1
emily-zemler,0,1
montse-reyes,0,1
delia-harrington,0.5,1
cristina-moreno,0,1
daniel-seddon,0,1
joelle-monique,0,1
vinay-menon,0,1
don-kaplan,0,1
hannah-rose,0,1
abraham-riesman,0,1
maura-johnston,0,1
lewis-knight,0,1
patrick-gomez,0.5,1
steven-hsieh,0,1
lauren-jernigan,0.5,1
tom-augustine,0.5,1
emily-yahr,0,1
sarah-marshall,0,1
gianna-folz,0,1
lynnette-porter,0,1
anthony-kirby,0,1
garret-castleberry,0.5,1
alexis-okeowo,0,1
ella-donald,0,1
cady-lang,0,1
mel-evans,0.5,1
edurne-larumbe-villarreal,0,1
alex-bevan,0,1
janice-loreck,0,1
kathleen-craughwell,0.5,1
caroline-preece,0.5,1
jason-barlow,0.5,1
ross-raihala,0,1
alasdair-wilkins,0,1
eric-barroso,0,1
nick-harley,0.5,1
tony-bravo,0,1
william-robert-ferrer,0,1
paul-jones,0,1
andrew-gruttadaro,0,1
tim-surette,0,1
kelly-kanayama,0.5,1
aaron-neuwirth,0,1
jennifer-gannon,0,1
michael-beebe,0,1
philip-cosores,0.5,1
rob-sheffield,0,1
nick-bhasin,0,1
joseph-longo,0,1
rebecca-mead,0.5,1
mark-braxton,0.5,1
heather-schwedel,0.5,1
callie-watts,0,1
aryn-baker,0,1
megan-vick,0,1
deidre-johnson,0,1
anna-hartley,0,1
bryan-armen-graham,0.5,1
corey-hughes,0,1
brittany-spanos,0,1
kathryn-lindsay,0,1
estelle-tang,0.5,2
jonathan-bernstein,0.5,2
alex-bozikovic,0,2
nate-chinen,0.5,2
taylor-peters,0.25,2
ryan-oliver,0,2
jose-cordova,0.25,2
helen-lewis,0,2
abbey-white,0.5,2
gabriel-roth,0.75,2
jan-lee,0,2
euan-ferguson,0,2
lizzie-plaugic,0,2
cassie-da-costa-19917,0.25,2
dan-einav,0.75,2
mekeisha-madden-toby,0,2
yana-grebenyuk,0.75,2
fernando-e-juan-lima,0,2
emma-stefansky,0.75,2
orla-smith,0,2
andrea-mandell,0,2
sally-newall,0,2
tobi-akingbade,0.5,2
kate-knibbs,0,2
bethonie-butler,0,2
