sarah-marrs,0.258789063,550
bethonie-butler,0,2
sarah-arthur,0.5,1
elliott-noble,0.031876098,551
gus-edgar,0.260498047,15
kenny-hanlon,0.5,1
joshua-speiser,0.25,7
chris-hewitt-4371,0.273456596,109
scott-wampler,0,7
lucy-scholes,0.5,1
nikola-grozdanovic,0.13392736,129
scott-collura,0.1441273,78
marwa-hamad,0,3
tom-seymour,0.093933151,55
jamie-dunn,0.539062756,107
molly-horan,0.25,2
kam-williams,0.226648331,2055
zach-budgor,0.125,3
soumya-rao,0,2
julia-black,0,4
henry-heffer,0.15625,5
charlie-hall,0.5,1
clint-c,0,10
jamie-graham,0.002081156,243
karen-gordon,0.314474106,19
germain-lussier,0.035156444,44
robbie-ann-mcpherson,0.102149963,17
shannon-liao,0,1
robert-kojder,0.03140831,519
virat-nehru,0.0390625,9
stephen-romei,0.800802531,232
christopher-kompanek,0.379211426,16
glenn-heath-jr,0.049393423,178
jason-zingale,0.156381607,523
maria-m-delgado,0,6
oktay-ege-kozak,0.128922002,103
matt-pais,0.88478858,2173
ben-neutze,0,1
jr-kinnard,0.016174316,117
nihit-bhave,0.506256614,47
charles-koplinski,0.766175576,554
gareth-thornton,0,1
delia-harrington-20768,0.75,3
diva-velez,0.507943267,356
daniel-krauze,0.546936393,132
ray-pride,9.54E-07,670
rain-jokinen,0.12525177,115
lisa-jensen,0.000122101,119
miles-surrey,0,2
sridhar-adivi,0.6640625,7
cameron-meier,0.009798124,128
laura-beck,0,2
erik-kain,0.5,1
samfrey-tan,0.5,9
christopher-machell,0.254152792,155
bill-zwecker,0.005706804,132
anthony-morris,0.004398406,136
barry-hertz,0.007946014,210
chris-gore,0.754272953,113
lauren-carroll-harris,0.014659889,58
jan-moir,0,3
kendra-james,0.5,2
claudia-puig,0.691422032,1987
xan-brooks,0.141728,345
eve-macsweeney,0.5,1
rachit-gupta,0.125366235,307
michael-rechtshaffen,0.500130177,1150
michelle-devereaux,0.261842731,29
anthony-lane,0.003311897,792
israel-paredes,0.084520639,41
andrew-pollard,0.260828078,32
joshua-rothkopf,0.501960874,1263
meagan-navarro,0.25,2
emily-sears,0.071044922,12
sheri-linden,0.531285537,1074
gary-wolcott,0.207223417,900
jessica-ellicott,0,6
sadhbh-ni-bhroin,0.094726563,14
dylan-walker,0.25,12
derek-malcolm,0.007935174,1206
alex-doenau,0.142700203,240
dustin-krcatovich,0.140625,6
ben-robins,0.282226563,11
jacob-soll,0,1
michael-phillips-11845,0.009767964,2163
alex-welch,0.015640319,72
susan-kemp,0.0078125,8
laura-miller,0.247592926,18
leah-garchik,0.3125,8
lauren-terry,0.007813703,32
fernando-alvarez,0.255447388,18
fernando-santoyo-tello,0.001953129,49
john-tones,0,4
meena-iyer,0.577799482,87
donna-bowman,0,1
molly-haskell,0.015625,9
simon-crook,0.020542145,133
philip-martin,0.000259549,1650
katey-rich,0.05937244,527
jessica-ritchey,0,1
martin-roberts,0.500757249,220
nikki-baughan,0.376961827,183
stephanie-zacharek,0.062501259,1817
rebecca-nicholson,0.625,3
sarah-watt,0.129704008,49
mark-asch,0.539551217,65
jac-kern,0.125,3
marty-brown,0.0625,6
jordan-crucchiola,0.984375,8
matt-melis,0,2
mike-ryan-16092,0.00097692,153
emily-gaudette,0.5,3
tony-sokol,0.8125,6
ian-freer,0.095764161,281
keith-watson-18542,0.798236029,111
kate-mossman,0.5,1
budd-wilkins,0.636719562,73
hugo-juarez,0.786132813,10
nathan-frontiero,0,1
megan-nash,0.0625,5
liam-maguren,0.015625002,163
charles-steinberg,0.145507813,19
matthew-monagle,0.250976563,10
angie-errigo,0.344239373,442
peter-howell,0.000976577,2259
michael-ordona,0.00049651,216
dan-mecca,0.226623536,121
josh-lasser,0.106628666,121
phil-hall,0.860056013,1205
neely-swanson,0.379061699,185
matthew-odam,0.000259429,80
eric-deggans,0,5
kate-erbland,0.000991881,298
donald-strohman,0.005905271,31
steve-obrien,0.078125,7
robert-horton,0.500061099,650
sarah-jones,0,1
brianna-kirkham,0,2
grant-jonsson,0.5625,8
michael-brooke,0,8
ed-whitfield,0.250011475,593
chris-cabin,0.42587384,844
eric-walden,0.5,1
chris-nashawaty,0.253912002,562
constance-grady,0,2
john-everhart,0,1
justin-craig,0.893568039,161
aliya-whiteley,0,1
kiva-reardon,0.101735122,35
britton-peele,0.297119144,45
monica-castillo,0.893387591,201
chris-packham,0.265873224,197
ben-lindbergh,0,2
stella-papamichael,0.002154502,809
