brandon-judell,0.781250075,590
elias-savada,0.782806635,573
erik-childress,0.782859805,1197
jeff-strickler,0.786845814,526
todd-gilchrist,0.787148068,886
jeannette-catsoulis,0.812639237,1503
sandie-angulo-chen,0.812995196,901
nick-davis,0.815556085,544
radheyan-simonpillai,0.833984457,558
robert-koehler,0.844825989,654
jeff-beck,0.849934672,684
phil-hall,0.860056013,1205
prairie-miller,0.862433926,1694
walter-v-addiego,0.875019078,652
eleanor-ringel-cater,0.875314482,1070
clint-oconnor,0.878189666,537
matt-pais,0.88478858,2173
owen-gleiberman,0.891680719,3524
glenn-kenny,0.894533411,1223
jonathan-rosenbaum,0.906404504,1631
stefan-pape,0.938476714,757
mike-dangelo,0.93945314,826
jennie-kermode,0.944059006,1195
diana-saenger,0.945451349,559
s-james-wegg,0.98077395,532
henry-stewart,0.988418826,750
